,location,total_sqft,bath,balcony,price,BHK,price_per_sqft
12320,Hosa Road,1063.0,2.0,1.0,32.79,2.0,3084.67
12321,Brookefield,1382.0,2.0,2.0,84.5,2.0,6114.33
12322,Harlur,936.0,2.0,1.0,45.0,2.0,4807.69
12323,KR Puram,1400.0,2.0,3.0,60.0,3.0,4285.71
12324,Sarjapur  Road,475.0,1.0,1.0,26.0,1.0,5473.68
12325,Other,1200.0,2.0,1.0,115.0,2.0,9583.33
12326,Other,1450.0,3.0,3.0,65.0,3.0,4482.76
12327,Kudlu,1162.0,2.0,1.0,52.0,2.0,4475.04
12328,Hosa Road,1161.0,2.0,1.0,48.75,2.0,4198.97
12329,Green Glen Layout,1623.29,2.0,2.0,105.0,3.0,6468.35
12330,Brookefield,1260.0,2.0,1.0,70.0,2.0,5555.56
12333,Murugeshpalya,1500.0,2.0,0.0,70.0,3.0,4666.67
12334,Budigere,650.0,1.0,0.0,34.545,1.0,5314.62
12336,Other,2000.0,3.0,3.0,200.0,3.0,10000.0
12339,Nagarbhavi,1100.0,2.0,2.0,46.2,2.0,4200.0
12340,Whitefield,1400.0,2.0,3.0,56.0,3.0,4000.0
12341,Ramagondanahalli,2257.0,3.0,2.0,155.0,3.0,6867.52
12342,Budigere,1153.0,2.0,2.0,56.5,2.0,4900.26
12343,Sarjapur  Road,1197.0,2.0,1.0,56.86,2.0,4750.21
12344,Other,1150.0,2.0,2.0,90.0,2.0,7826.09
12345,Other,595.0,1.0,1.0,40.0,1.0,6722.69
12346,Hoodi,1837.0,3.0,1.0,110.0,3.0,5988.02
12348,Bellandur,1830.0,3.0,3.0,91.86,3.0,5019.67
12349,Green Glen Layout,1715.0,3.0,3.0,115.0,3.0,6705.54
12350,Electronic City,970.0,2.0,1.0,35.0,2.0,3608.25
12356,Raja Rajeshwari Nagar,1168.0,2.0,1.0,66.0,2.0,5650.68
12357,Begur Road,1160.0,2.0,2.0,36.54,2.0,3150.0
12358,Other,1500.0,3.0,2.0,75.0,3.0,5000.0
12361,Other,850.0,2.0,1.0,25.4,2.0,2988.24
12362,Ramamurthy Nagar,935.0,2.0,2.0,39.0,2.0,4171.12
12364,Other,654.0,1.0,1.0,49.0,1.0,7492.35
12367,Other,1300.0,2.0,1.0,33.0,2.0,2538.46
12368,Kaggalipura,950.0,2.0,1.0,60.0,2.0,6315.79
12369,Other,1250.0,3.0,2.0,54.0,3.0,4320.0
12370,Doddakallasandra,1072.0,2.0,1.0,42.87,2.0,3999.07
12371,Other,1425.0,2.0,2.0,65.0,3.0,4561.4
12372,Uttarahalli,1165.0,1.0,0.0,42.09,2.0,3612.88
12373,Kathriguppe,1390.0,2.0,2.0,69.49,3.0,4999.28
12374,Kalena Agrahara,1510.0,3.0,2.0,78.0,3.0,5165.56
12375,Thanisandra,1305.0,2.0,2.0,90.0,2.0,6896.55
12377,Kodigehaali,866.0,2.0,2.0,32.0,2.0,3695.15
12378,Hulimavu,1231.0,2.0,1.0,84.5,2.0,6864.34
12379,Sompura,1360.0,2.0,3.0,45.0,3.0,3308.82
12381,Whitefield,1140.0,2.0,3.0,55.0,2.0,4824.56
12382,Kanakpura Road,525.0,1.0,1.0,30.0,1.0,5714.29
12383,Whitefield,1295.0,2.0,1.0,64.5,2.0,4980.69
12384,Hormavu,1020.0,2.0,2.0,45.75,2.0,4485.29
12386,Other,1200.0,1.0,0.0,50.0,2.0,4166.67
12387,Vidyaranyapura,1100.0,2.0,1.0,41.0,2.0,3727.27
12389,Kothannur,820.0,2.0,2.0,37.0,2.0,4512.2
12392,Kalena Agrahara,1354.0,2.0,2.0,70.0,2.0,5169.87
12394,Garudachar Palya,1154.0,2.0,1.0,51.8,2.0,4488.73
12395,7th Phase JP Nagar,1680.0,2.0,3.0,92.0,3.0,5476.19
12396,Electronics City Phase 1,1205.0,2.0,2.0,60.0,2.0,4979.25
12397,Raja Rajeshwari Nagar,1400.0,2.0,2.0,86.0,3.0,6142.86
12398,Other,1625.0,3.0,1.0,150.0,3.0,9230.77
12399,Electronic City,1500.0,3.0,1.0,73.0,3.0,4866.67
12400,Bannerghatta Road,1520.0,2.0,3.0,80.0,3.0,5263.16
12401,Other,1300.0,3.0,1.0,65.0,2.0,5000.0
12402,Other,1150.0,2.0,2.0,47.0,2.0,4086.96
12403,Kadugodi,1762.0,3.0,3.0,109.0,3.0,6186.15
12404,Budigere,1153.0,2.0,2.0,58.0,2.0,5030.36
12406,Sompura,1350.0,2.0,2.0,47.0,3.0,3481.48
12407,Billekahalli,950.0,2.0,2.0,56.0,2.0,5894.74
12409,Other,1515.0,3.0,3.0,80.5,3.0,5313.53
12410,Other,1100.0,2.0,2.0,30.0,2.0,2727.27
12411,Other,1250.0,2.0,2.0,65.0,2.0,5200.0
12412,HBR Layout,1200.0,2.0,0.0,120.0,2.0,10000.0
12414,Hoskote,1200.0,4.0,2.0,100.0,4.0,8333.33
12415,Yelahanka,1355.0,2.0,2.0,51.5,3.0,3800.74
12416,Other,1115.0,3.0,1.0,39.14,3.0,3510.31
12417,8th Phase JP Nagar,1275.0,3.0,2.0,45.0,3.0,3529.41
12418,Padmanabhanagar,2051.0,3.0,2.0,170.0,3.0,8288.64
12419,BTM Layout,1470.0,2.0,2.0,99.0,3.0,6734.69
12420,Other,1550.0,2.0,3.0,70.0,3.0,4516.13
12421,Bannerghatta Road,1270.0,2.0,1.0,73.0,3.0,5748.03
12422,Bhoganhalli,2119.0,4.0,2.0,111.0,4.0,5238.32
12424,Kudlu Gate,1320.0,2.0,2.0,50.0,3.0,3787.88
12426,Other,1410.0,2.0,1.0,54.0,3.0,3829.79
12427,Whitefield,1200.0,2.0,3.0,70.0,2.0,5833.33
12428,Other,1705.0,2.0,1.0,86.96,3.0,5100.29
12429,Electronic City,995.0,2.0,1.0,48.0,2.0,4824.12
12430,Horamavu Banaswadi,1081.0,2.0,1.0,52.0,2.0,4810.36
12431,Parappana Agrahara,1194.0,2.0,2.0,46.0,2.0,3852.6
12432,Sonnenahalli,605.0,1.0,1.0,30.24,1.0,4998.35
12433,Yelahanka,567.0,1.0,1.0,25.0,1.0,4409.17
12435,Banashankari Stage VI,1400.0,2.0,0.0,70.385,3.0,5027.5
12437,Green Glen Layout,1715.0,3.0,2.0,105.0,3.0,6122.45
12440,Bannerghatta Road,1846.0,3.0,2.0,120.0,3.0,6500.54
12442,Whitefield,1015.0,2.0,3.0,56.0,2.0,5517.24
12444,Thanisandra,1100.0,2.0,1.0,36.0,2.0,3272.73
12445,Thanisandra,1965.0,4.0,2.0,125.0,3.0,6361.32
12446,NGR Layout,1021.0,2.0,2.0,45.9,2.0,4495.59
12447,Haralur Road,1230.0,2.0,1.0,67.65,2.0,5500.0
12448,Uttarahalli,1260.0,2.0,2.0,55.0,2.0,4365.08
12450,Lingadheeranahalli,1894.0,4.0,1.0,114.0,3.0,6019.01
12452,Jakkur,1950.0,3.0,2.0,131.0,3.0,6717.95
12453,Sector 2 HSR Layout,1231.0,2.0,3.0,66.0,2.0,5361.49
12454,Mahadevpura,1236.0,2.0,1.0,58.0,2.0,4692.56
12455,R.T. Nagar,1800.0,3.0,0.0,120.0,4.0,6666.67
12456,Other,1650.0,3.0,2.0,135.0,3.0,8181.82
12458,Begur,1443.0,2.0,2.0,70.0,3.0,4851.0
12460,Other,925.0,2.0,1.0,68.0,2.0,7351.35
12461,Chandapura,1305.0,3.0,1.0,33.28,3.0,2550.19
12462,Other,1190.0,2.0,2.0,46.41,2.0,3900.0
12463,Uttarahalli,1284.0,2.0,2.0,53.36,2.0,4155.76
12466,Chikkalasandra,1325.0,2.0,1.0,59.0,2.0,4452.83
12468,Kudlu Gate,1183.0,2.0,1.0,79.54,2.0,6723.58
12469,Other,1750.0,3.0,2.0,100.0,3.0,5714.29
12471,Other,747.0,1.0,2.0,27.0,1.0,3614.46
12472,Electronic City,1342.0,2.0,1.0,90.0,2.0,6706.41
12473,Other,1113.0,2.0,1.0,52.0,2.0,4672.06
12474,Other,1738.0,3.0,2.0,110.0,3.0,6329.11
12475,Brookefield,1206.0,2.0,2.0,90.0,2.0,7462.69
12477,Hebbal,1162.0,2.0,1.0,59.0,2.0,5077.45
12478,Parappana Agrahara,1194.0,2.0,2.0,46.0,2.0,3852.6
12479,Sarjapur  Road,1857.0,4.0,3.0,155.0,3.0,8346.8
12482,Uttarahalli,1150.0,2.0,1.0,45.99,2.0,3999.13
12484,Chikkalasandra,1290.0,2.0,2.0,72.0,2.0,5581.4
12487,Sanjay nagar,1150.0,2.0,0.0,70.0,2.0,6086.96
12489,Yeshwanthpur,1160.0,2.0,2.0,64.08,2.0,5524.14
12490,Other,900.0,2.0,2.0,27.0,2.0,3000.0
12492,Electronic City,1320.0,2.0,1.0,38.12,3.0,2887.88
12493,Lingadheeranahalli,2240.0,4.0,2.0,160.0,4.0,7142.86
12494,Electronics City Phase 1,891.0,2.0,1.0,26.0,2.0,2918.07
12496,Ambedkar Nagar,1852.0,3.0,2.0,125.0,3.0,6749.46
12497,Chandapura,1323.0,2.0,1.0,42.0,3.0,3174.6
12498,Vittasandra,1404.0,2.0,1.0,67.5,2.0,4807.69
12499,Dodda Nekkundi,1370.0,2.0,2.0,60.0,2.0,4379.56
12500,Uttarahalli,1385.0,2.0,2.0,48.48,3.0,3500.36
12501,Gollarapalya Hosahalli,1129.0,2.0,1.0,50.0,2.0,4428.7
12502,Other,1876.0,3.0,1.0,150.0,3.0,7995.74
12503,Other,1720.0,3.0,1.0,95.0,3.0,5523.26
12504,Jalahalli East,1200.0,4.0,1.0,80.0,4.0,6666.67
12505,Mysore Road,1175.0,2.0,2.0,86.68,2.0,7377.02
12509,Hosa Road,1893.0,3.0,2.0,130.0,3.0,6867.41
12510,Whitefield,1430.0,3.0,2.0,52.0,3.0,3636.36
12511,Other,850.0,2.0,2.0,45.0,2.0,5294.12
12512,CV Raman Nagar,1392.0,2.0,1.0,110.0,2.0,7902.3
12513,Kanakpura Road,1938.0,3.0,3.0,105.0,3.0,5417.96
12514,Other,1020.0,2.0,2.0,52.0,2.0,5098.04
12516,HBR Layout,1832.0,3.0,2.0,160.0,3.0,8733.62
12517,Other,1423.0,2.0,2.0,85.0,3.0,5973.3
12518,Jakkur,1432.0,2.0,1.0,85.0,2.0,5935.75
12521,CV Raman Nagar,1480.0,3.0,2.0,65.0,3.0,4391.89
12522,Kanakpura Road,1843.0,3.0,2.0,96.2,3.0,5219.75
12524,Hulimavu,1916.0,2.0,1.0,150.0,3.0,7828.81
12525,Hennur,1255.0,2.0,1.0,55.5,2.0,4422.31
12526,Yelenahalli,1160.0,2.0,2.0,44.08,2.0,3800.0
12528,Bommanahalli,1160.0,2.0,3.0,53.0,2.0,4568.97
12529,Lakshminarayana Pura,1200.0,2.0,1.0,80.0,2.0,6666.67
12530,7th Phase JP Nagar,1100.0,2.0,1.0,44.0,2.0,4000.0
12531,Ramagondanahalli,1500.0,3.0,3.0,100.0,3.0,6666.67
12532,Electronic City Phase II,1336.0,2.0,3.0,50.35,3.0,3768.71
12533,Choodasandra,1065.0,2.0,1.0,46.0,2.0,4319.25
12534,Hebbal,1294.0,2.0,1.0,115.0,2.0,8887.17
12535,Rachenahalli,1550.0,3.0,2.0,68.5,3.0,4419.35
12536,Whitefield,1216.0,2.0,1.0,75.0,2.0,6167.76
12537,Other,1005.0,2.0,2.0,40.0,2.0,3980.1
12538,7th Phase JP Nagar,1430.0,2.0,1.0,102.0,3.0,7132.87
12540,Hoodi,1660.0,3.0,2.0,125.0,3.0,7530.12
12541,Thanisandra,1430.0,2.0,3.0,56.0,3.0,3916.08
12542,Hennur Road,1470.0,2.0,1.0,75.0,3.0,5102.04
12543,Jalahalli,1045.0,2.0,1.0,76.77,2.0,7346.41
12545,Anjanapura,950.0,2.0,0.0,30.0,2.0,3157.89
12546,Doddathoguru,1382.0,3.0,1.0,65.0,3.0,4703.33
12547,BTM 2nd Stage,930.0,2.0,2.0,46.0,2.0,4946.24
12548,Sarjapur  Road,1660.0,2.0,2.0,116.0,3.0,6987.95
12549,Other,1290.0,2.0,2.0,71.95,2.0,5577.52
12550,Whitefield,1010.0,2.0,1.0,45.0,3.0,4455.45
12552,Dodda Nekkundi,1200.0,2.0,2.0,71.0,2.0,5916.67
12553,Other,1650.0,3.0,2.0,140.0,3.0,8484.85
12554,Budigere,1636.0,3.0,2.0,88.0,3.0,5378.97
12556,Budigere,1153.0,2.0,2.0,56.55,2.0,4904.6
12557,Hegde Nagar,2087.01,4.0,2.0,160.0,3.0,7666.47
12558,Other,1200.0,2.0,1.0,47.0,2.0,3916.67
12559,HSR Layout,1844.0,3.0,1.0,89.0,3.0,4826.46
12561,Begur Road,1215.0,2.0,1.0,43.75,2.0,3600.82
12562,Sarjapur  Road,1194.0,2.0,1.0,57.0,2.0,4773.87
12563,Other,1220.0,2.0,2.0,52.0,2.0,4262.3
12565,Kanakpura Road,525.0,1.0,1.0,26.0,1.0,4952.38
12566,Bommasandra,955.0,2.0,1.0,37.97,2.0,3975.92
12568,Magadi Road,884.0,2.0,1.0,48.0,2.0,5429.86
12569,Kathriguppe,1250.0,2.0,1.0,68.75,2.0,5500.0
12573,Bellandur,1195.0,2.0,1.0,52.0,2.0,4351.46
12575,Begur,1200.0,2.0,1.0,33.0,2.0,2750.0
12576,Sarjapur  Road,984.0,2.0,1.0,45.75,2.0,4649.39
12577,Bommasandra,1089.0,2.0,1.0,40.0,2.0,3673.09
12578,Hennur Road,1165.0,2.0,1.0,52.0,2.0,4463.52
12579,Chandapura,410.0,1.0,1.0,10.0,1.0,2439.02
12580,Hennur,1482.0,3.0,1.0,110.0,3.0,7422.4
12581,Ramamurthy Nagar,1200.0,2.0,1.0,68.0,2.0,5666.67
12582,Kanakapura,1938.0,3.0,3.0,113.0,3.0,5830.75
12583,Hormavu,1166.0,2.0,2.0,34.97,3.0,2999.14
12584,Chikkalasandra,1275.0,2.0,2.0,55.46,3.0,4349.8
12585,Other,1140.0,2.0,2.0,43.0,2.0,3771.93
12587,Other,720.0,1.0,2.0,28.0,1.0,3888.89
12589,Other,1100.0,2.0,1.0,90.0,2.0,8181.82
12590,Other,1162.0,2.0,2.0,98.77,2.0,8500.0
12591,Ramamurthy Nagar,540.0,1.0,0.0,35.0,1.0,6481.48
12592,Rachenahalli,1550.0,2.0,2.0,73.5,3.0,4741.94
12595,Other,1220.0,2.0,2.0,60.0,2.0,4918.03
12596,Doddathoguru,964.0,2.0,1.0,62.0,2.0,6431.54
12597,Other,1500.0,3.0,2.0,50.0,3.0,3333.33
12598,Sarjapur  Road,1347.0,2.0,1.0,44.0,3.0,3266.52
12601,Bannerghatta,1120.0,2.0,1.0,42.5,2.0,3794.64
12602,Other,600.0,1.0,1.0,22.8,1.0,3800.0
12603,Whitefield,2321.0,4.0,1.0,157.0,3.0,6764.33
12604,Other,540.0,1.0,2.0,24.0,1.0,4444.44
12605,Hebbal,1150.0,2.0,1.0,57.0,2.0,4956.52
12606,Sonnenahalli,1484.0,3.0,1.0,75.0,3.0,5053.91
12607,Ramagondanahalli,1680.0,2.0,2.0,68.0,3.0,4047.62
12608,Other,620.0,2.0,1.0,23.0,2.0,3709.68
12609,Other,1650.0,3.0,2.0,78.0,3.0,4727.27
12610,Other,1250.0,3.0,2.0,44.0,3.0,3520.0
12611,Other,2072.0,3.0,2.0,108.0,3.0,5212.36
12612,Sarjapur  Road,1105.0,2.0,2.0,40.0,2.0,3619.91
12613,Vidyaranyapura,1200.0,2.0,2.0,60.5,2.0,5041.67
12616,Electronic City,550.0,2.0,1.0,16.0,2.0,2909.09
12617,Banashankari,1340.0,2.0,2.0,53.6,3.0,4000.0
12619,Haralur Road,1194.0,2.0,2.0,46.0,2.0,3852.6
12620,Vittasandra,1246.0,2.0,1.0,65.0,2.0,5216.69
12621,Old Airport Road,1055.0,2.0,3.0,75.0,2.0,7109.0
12622,Hosa Road,1541.0,3.0,1.0,69.61,3.0,4517.2
12623,Harlur,1370.0,2.0,2.0,88.0,2.0,6423.36
12624,Whitefield,1224.0,2.0,2.0,75.0,2.0,6127.45
12625,Kengeri Satellite Town,650.0,2.0,1.0,58.0,4.0,8923.08
12626,Kambipura,883.0,2.0,1.0,39.0,2.0,4416.76
12627,Yeshwanthpur,1676.0,3.0,2.0,92.13,3.0,5497.02
12628,Other,1154.0,2.0,1.0,57.0,2.0,4939.34
12629,Kanakpura Road,1610.0,3.0,3.0,78.5,3.0,4875.78
12630,Other,1057.0,2.0,1.0,42.0,2.0,3973.51
12631,Raja Rajeshwari Nagar,1157.0,2.0,1.0,65.0,2.0,5617.98
12632,Other,1200.0,4.0,1.0,85.0,4.0,7083.33
12634,Other,980.0,2.0,3.0,35.0,2.0,3571.43
12635,Sarjapur  Road,1140.0,2.0,1.0,40.0,2.0,3508.77
12636,Raja Rajeshwari Nagar,1206.0,2.0,1.0,40.7,2.0,3374.79
12637,Electronic City Phase II,575.0,1.0,1.0,16.75,1.0,2913.04
12640,Horamavu Agara,1300.0,2.0,2.0,52.0,3.0,4000.0
12641,Other,1270.0,2.0,1.0,35.56,3.0,2800.0
12642,Electronic City,1128.0,2.0,1.0,63.5,2.0,5629.43
12643,Electronics City Phase 1,640.0,1.0,1.0,45.0,1.0,7031.25
12645,TC Palaya,1200.0,2.0,0.0,66.0,3.0,5500.0
12646,Kanakapura,1090.0,2.0,2.0,38.15,2.0,3500.0
12647,Electronic City,589.0,1.0,1.0,29.0,1.0,4923.6
12648,Electronic City,1125.0,2.0,1.0,28.13,2.0,2500.44
12649,Kogilu,1140.0,2.0,2.0,50.66,2.0,4443.86
12651,Kundalahalli,1315.0,2.0,3.0,74.0,2.0,5627.38
12653,Bellandur,1435.0,2.0,2.0,115.0,3.0,8013.94
12654,Haralur Road,1092.0,2.0,2.0,44.0,2.0,4029.3
12655,Kadugodi,1314.0,2.0,3.0,80.0,2.0,6088.28
12656,Koramangala,1260.0,2.0,1.0,100.0,2.0,7936.51
12658,Nagarbhavi,1080.0,2.0,1.0,49.0,2.0,4537.04
12660,Mysore Road,1082.0,2.0,1.0,45.0,3.0,4158.96
12661,Jakkur,1150.0,3.0,2.0,65.0,3.0,5652.17
12662,Hennur Road,1052.0,2.0,1.0,34.72,2.0,3300.38
12663,Yelahanka,1045.0,2.0,1.0,45.0,2.0,4306.22
12664,Kodigehaali,1442.0,3.0,2.0,80.0,3.0,5547.85
12665,Kaggadasapura,1500.0,2.0,2.0,75.0,3.0,5000.0
12666,Marsur,497.0,1.0,1.0,20.0,2.0,4024.14
12667,Hennur,1255.0,2.0,1.0,53.57,2.0,4268.53
12668,Other,1432.0,3.0,2.0,79.0,3.0,5516.76
12669,Kundalahalli,2100.0,3.0,2.0,150.0,3.0,7142.86
12670,Hennur Road,1450.0,2.0,2.0,80.0,2.0,5517.24
12671,Sarjapur  Road,1346.0,2.0,1.0,69.61,2.0,5171.62
12672,Kumaraswami Layout,1200.0,2.0,2.0,29.0,2.0,2416.67
12673,Electronic City Phase II,925.0,2.0,1.0,49.82,3.0,5385.95
12674,Dasarahalli,1160.0,2.0,2.0,49.0,2.0,4224.14
12675,Lingadheeranahalli,1768.0,3.0,3.0,81.31,3.0,4598.98
12676,Kothanur,1094.0,2.0,2.0,54.0,2.0,4936.01
12677,Other,1500.0,3.0,3.0,90.0,3.0,6000.0
12678,Gubbalala,1745.0,3.0,2.0,130.0,3.0,7449.86
12681,Sonnenahalli,1550.0,3.0,1.0,50.0,3.0,3225.81
12683,Whitefield,1655.0,3.0,2.0,113.0,3.0,6827.79
12684,Battarahalli,2024.0,3.0,2.0,103.0,3.0,5088.93
12686,Jalahalli,1575.0,4.0,3.0,100.0,3.0,6349.21
12687,Iblur Village,1920.0,3.0,2.0,130.0,3.0,6770.83
12689,Kambipura,1082.0,2.0,1.0,55.0,3.0,5083.18
12690,BTM 2nd Stage,1265.0,2.0,3.0,55.0,3.0,4347.83
12691,Other,1100.0,2.0,2.0,45.0,3.0,4090.91
12692,Margondanahalli,1160.0,2.0,1.0,65.0,2.0,5603.45
12693,Vittasandra,1246.0,2.0,1.0,67.4,2.0,5409.31
12694,Hosa Road,615.0,1.0,1.0,43.08,1.0,7004.88
12695,7th Phase JP Nagar,1128.0,2.0,1.0,60.0,2.0,5319.15
12696,Other,1260.0,2.0,1.0,55.0,2.0,4365.08
12697,Bellandur,1830.0,3.0,3.0,89.89,3.0,4912.02
12698,Sarjapur,1525.0,2.0,2.0,68.0,3.0,4459.02
12699,Yelahanka,602.0,2.0,1.0,30.0,1.0,4983.39
12701,Hegde Nagar,1835.0,3.0,3.0,89.0,3.0,4850.14
12702,Kanakpura Road,1250.0,3.0,3.0,62.6,3.0,5008.0
12703,Other,1200.0,4.0,1.0,110.0,4.0,9166.67
12704,Murugeshpalya,1855.0,3.0,3.0,96.0,3.0,5175.2
12705,Kanakpura Road,1450.0,3.0,3.0,60.91,3.0,4200.69
12706,Sarjapur  Road,2089.0,3.0,2.0,148.0,3.0,7084.73
12707,Haralur Road,1464.0,3.0,2.0,56.0,3.0,3825.14
12709,Begur Road,1200.0,2.0,2.0,44.73,2.0,3727.5
12710,Sarjapur,1095.0,2.0,1.0,45.0,2.0,4109.59
12713,Kothanur,1170.0,3.0,2.0,80.0,3.0,6837.61
12714,6th Phase JP Nagar,1280.0,2.0,1.0,88.0,2.0,6875.0
12715,Rajaji Nagar,1224.0,2.0,0.0,105.0,2.0,8578.43
12716,Thanisandra,1694.0,3.0,1.0,125.0,3.0,7378.98
12717,Electronic City,825.0,2.0,1.0,30.0,2.0,3636.36
12718,Sarjapur  Road,1612.0,3.0,1.0,98.38,3.0,6102.98
12719,Chandapura,985.0,2.0,1.0,25.12,2.0,2550.25
12720,Murugeshpalya,1175.0,2.0,2.0,75.0,2.0,6382.98
12721,Other,600.0,1.0,0.0,24.0,1.0,4000.0
12722,Whitefield,1740.0,3.0,3.0,85.0,3.0,4885.06
12723,Other,1770.0,3.0,2.0,99.0,3.0,5593.22
12725,Horamavu Agara,1090.0,2.0,1.0,46.0,2.0,4220.18
12728,Other,1800.0,3.0,1.0,130.0,3.0,7222.22
12729,Jigani,1221.0,3.0,3.0,65.0,3.0,5323.51
12730,8th Phase JP Nagar,1046.0,2.0,1.0,48.0,2.0,4588.91
12731,Uttarahalli,1290.0,2.0,3.0,56.12,3.0,4350.39
12732,Electronic City Phase II,1065.0,2.0,1.0,30.76,2.0,2888.26
12733,Ambedkar Nagar,1850.0,4.0,2.0,121.0,3.0,6540.54
12734,Battarahalli,1097.0,2.0,1.0,49.0,2.0,4466.73
12735,Kalena Agrahara,1200.0,3.0,2.0,70.0,2.0,5833.33
12736,Varthur,2160.0,3.0,2.0,170.0,3.0,7870.37
12737,Anekal,1140.0,2.0,2.0,52.0,2.0,4561.4
12738,Thigalarapalya,1297.0,2.0,2.0,98.0,2.0,7555.9
12739,Padmanabhanagar,1150.0,2.0,0.0,50.0,2.0,4347.83
12740,Other,1375.0,2.0,1.0,45.0,2.0,3272.73
12741,Babusapalaya,1245.0,2.0,2.0,58.0,2.0,4658.63
12743,Nagarbhavi,1800.0,3.0,0.0,180.0,4.0,10000.0
12744,Brookefield,1594.0,3.0,2.0,140.0,3.0,8782.94
12745,TC Palaya,1200.0,2.0,0.0,66.0,3.0,5500.0
12746,Chandapura,645.0,1.0,1.0,16.45,1.0,2550.39
12747,Kanakpura Road,700.0,2.0,2.0,36.0,2.0,5142.86
12749,Raja Rajeshwari Nagar,1000.0,2.0,0.0,50.0,2.0,5000.0
12751,Begur Road,1160.0,2.0,2.0,42.0,2.0,3620.69
12754,Other,1570.0,2.0,2.0,95.0,3.0,6050.96
12755,Sarjapur  Road,1290.0,2.0,2.0,88.0,2.0,6821.71
12756,Kudlu Gate,1200.0,2.0,1.0,44.4,2.0,3700.0
12758,Other,2250.0,3.0,0.0,180.0,3.0,8000.0
12760,Other,1145.0,2.0,2.0,44.0,2.0,3842.79
12761,Other,1320.0,2.0,2.0,46.0,3.0,3484.85
12762,Electronic City Phase II,1065.0,2.0,1.0,30.75,2.0,2887.32
12763,Whitefield,1650.0,3.0,2.0,48.0,3.0,2909.09
12764,Sarjapur  Road,1371.0,2.0,1.0,86.0,2.0,6272.79
12766,Electronic City,1575.0,3.0,1.0,94.5,3.0,6000.0
12767,Yelahanka,1362.0,2.0,2.0,66.0,2.0,4845.81
12769,Haralur Road,1255.0,3.0,1.0,90.0,3.0,7171.31
12770,Whitefield,925.0,2.0,1.0,35.0,2.0,3783.78
12771,Electronics City Phase 1,1088.0,2.0,1.0,30.46,2.0,2799.63
12772,Yelahanka,1234.0,2.0,2.0,80.0,2.0,6482.98
12773,Sarjapur  Road,2140.0,3.0,2.0,139.0,3.0,6495.33
12774,Thubarahalli,1584.0,3.0,2.0,101.0,3.0,6376.26
12775,Whitefield,1175.0,2.0,2.0,50.0,2.0,4255.32
12776,Sarjapura - Attibele Road,1555.0,3.0,3.0,52.0,3.0,3344.05
12777,Chandapura,645.0,1.0,1.0,16.45,1.0,2550.39
12778,Dodda Nekkundi,1585.0,2.0,2.0,79.0,3.0,4984.23
12779,Kalena Agrahara,1354.0,2.0,2.0,71.0,2.0,5243.72
12780,Other,1165.0,2.0,2.0,45.0,2.0,3862.66
12781,Kumaraswami Layout,1200.0,3.0,1.0,75.0,3.0,6250.0
12782,Hebbal,1740.0,2.0,1.0,137.0,3.0,7873.56
12784,Rachenahalli,985.0,2.0,1.0,50.17,2.0,5093.4
12785,Chandapura,1200.0,2.0,1.0,36.0,2.0,3000.0
12787,Other,1340.0,2.0,2.0,47.0,3.0,3507.46
12788,Begur Road,1583.0,3.0,1.0,95.23,3.0,6015.79
12791,Bannerghatta Road,1115.0,2.0,0.0,61.74,2.0,5537.22
12792,Thanisandra,1573.0,3.0,2.0,100.0,3.0,6357.28
12793,CV Raman Nagar,1227.0,2.0,2.0,42.88,2.0,3494.7
12794,Other,1210.0,2.0,1.0,60.0,2.0,4958.68
12795,Basavangudi,1650.0,3.0,3.0,125.0,3.0,7575.76
12797,Raja Rajeshwari Nagar,1485.0,2.0,2.0,63.0,3.0,4242.42
12798,Haralur Road,1735.0,3.0,2.0,97.0,3.0,5590.78
12799,Hebbal Kempapura,1730.0,3.0,2.0,175.0,3.0,10115.61
12800,Other,1684.0,3.0,2.0,86.0,3.0,5106.89
12801,Other,1686.0,3.0,3.0,77.0,3.0,4567.02
12802,Other,1654.0,3.0,3.0,82.0,3.0,4957.68
12803,Green Glen Layout,1600.0,3.0,3.0,105.0,3.0,6562.5
12804,KR Puram,1100.0,2.0,1.0,39.9,2.0,3627.27
12805,Bannerghatta Road,1655.0,3.0,3.0,95.0,3.0,5740.18
12806,Hennur,1830.0,3.0,3.0,121.0,3.0,6612.02
12807,Hebbal,1430.0,3.0,1.0,85.0,3.0,5944.06
12808,Other,1989.0,4.0,3.0,155.0,3.0,7792.86
12809,Sarjapur  Road,1044.0,2.0,2.0,55.0,2.0,5268.2
12810,Banashankari,1426.0,3.0,2.0,85.0,3.0,5960.73
12811,Choodasandra,1115.0,2.0,2.0,50.0,2.0,4484.3
12812,Yelahanka,1000.0,2.0,1.0,29.0,2.0,2900.0
12813,Kathriguppe,754.0,2.0,0.0,69.99,2.0,9282.49
12814,Electronic City Phase II,1140.0,2.0,1.0,33.06,2.0,2900.0
12815,Kodichikkanahalli,900.0,2.0,1.0,35.0,2.0,3888.89
12816,Other,1200.0,2.0,3.0,50.0,2.0,4166.67
12817,Malleshwaram,580.0,1.0,1.0,45.0,1.0,7758.62
12818,TC Palaya,1200.0,2.0,0.0,66.0,3.0,5500.0
12819,Munnekollal,1030.0,2.0,1.0,50.36,2.0,4889.32
12820,Koramangala,1910.0,4.0,3.0,150.0,3.0,7853.4
